unit_id,work_id,collection,composer,composer_id,title,movement,composition_year,year_start,year_end,year_source,year_certainty,period,period_source,format,path,license,catalog_key,duplicate_group,is_primary,is_target,in_analysis
kern-humdrum-bach-brandenburg-bwv1047--bwv1047b,kern-humdrum-bach-brandenburg-bwv1047,kern/humdrum-bach-brandenburg,Johann Sebastian Bach,bach_js,Brandenburgische Konzerte F,b,1718,1717,1718,kern_ODT,range,<1750,year_midpoint,kern,kern/humdrum-bach-brandenburg/kern/bwv1047b.krn,CC BY-SA 4.0,bwv1047,bach_js:bwv1047,0,0,1
kern-humdrum-bach-brandenburg-bwv1047--bwv1047c,kern-humdrum-bach-brandenburg-bwv1047,kern/humdrum-bach-brandenburg,Johann Sebastian Bach,bach_js,Brandenburgische Konzerte F,c,1718,1717,1718,kern_ODT,range,<1750,year_midpoint,kern,kern/humdrum-bach-brandenburg/kern/bwv1047c.krn,CC BY-SA 4.0,bwv1047,bach_js:bwv1047,0,0,1
kern-humdrum-bach-brandenburg-bwv1048--bwv1048a,kern-humdrum-bach-brandenburg-bwv1048,kern/humdrum-bach-brandenburg,Johann Sebastian Bach,bach_js,Brandenburgische Konzerte G,a,1712,1711,1713,kern_ODT,range,<1750,year_midpoint,kern,kern/humdrum-bach-brandenburg/kern/bwv1048a.krn,CC BY-SA 4.0,bwv1048,bach_js:bwv1048,0,0,1
kern-humdrum-bach-brandenburg-bwv1048--bwv1048b,kern-humdrum-bach-brandenburg-bwv1048,kern/humdrum-bach-brandenburg,Johann Sebastian Bach,bach_js,Brandenburgische Konzerte G,b,1712,1711,1713,kern_ODT,range,<1750,year_midpoint,kern,kern/humdrum-bach-brandenburg/kern/bwv1048b.krn,CC BY-SA 4.0,bwv1048,bach_js:bwv1048,0,0,1
kern-humdrum-bach-brandenburg-bwv1049--bwv1049a,kern-humdrum-bach-brandenburg-bwv1049,kern/humdrum-bach-brandenburg,Johann Sebastian Bach,bach_js,Brandenburgische Konzerte G,a,1720,1720,1720,kern_ODT,approx,<1750,year,kern,kern/humdrum-bach-brandenburg/kern/bwv1049a.krn,CC BY-SA 4.0,bwv1049,bach_js:bwv1049,0,0,1
kern-humdrum-bach-brandenburg-bwv1049--bwv1049b,kern-humdrum-bach-brandenburg-bwv1049,kern/humdrum-bach-brandenburg,Johann Sebastian Bach,bach_js,Brandenburgische Konzerte G,b,1720,1720,1720,kern_ODT,approx,<1750,year,kern,kern/humdrum-bach-brandenburg/kern/bwv1049b.krn,CC BY-SA 4.0,bwv1049,bach_js:bwv1049,0,0,1
kern-humdrum-bach-brandenburg-bwv1049--bwv1049c,kern-humdrum-bach-brandenburg-bwv1049,kern/humdrum-bach-brandenburg,Johann Sebastian Bach,bach_js,Brandenburgische Konzerte G,c,1720,1720,1720,kern_ODT,approx,<1750,year,kern,kern/humdrum-bach-brandenburg/kern/bwv1049c.krn,CC BY-SA 4.0,bwv1049,bach_js:bwv1049,0,0,1
kern-humdrum-bach-brandenburg-bwv1050--bwv1050a,kern-humdrum-bach-brandenburg-bwv1050,kern/humdrum-bach-brandenburg,Johann Sebastian Bach,bach_js,Brandenburgische Konzerte D,a,1720,1720,1721,kern_ODT,range,<1750,year_midpoint,kern,kern/humdrum-bach-brandenburg/kern/bwv1050a.krn,CC BY-SA 4.0,bwv1050,bach_js:bwv1050,0,0,1
kern-humdrum-bach-brandenburg-bwv1050--bwv1050b,kern-humdrum-bach-brandenburg-bwv1050,kern/humdrum-bach-brandenburg,Johann Sebastian Bach,bach_js,Brandenburgische Konzerte D,b,1720,1720,1721,kern_ODT,range,<1750,year_midpoint,kern,kern/humdrum-bach-brandenburg/kern/bwv1050b.krn,CC BY-SA 4.0,bwv1050,bach_js:bwv1050,0,0,1
kern-humdrum-bach-brandenburg-bwv1050--bwv1050c,kern-humdrum-bach-brandenburg-bwv1050,kern/humdrum-bach-brandenburg,Johann Sebastian Bach,bach_js,Brandenburgische Konzerte D,c,1720,1720,1721,kern_ODT,range,<1750,year_midpoint,kern,kern/humdrum-bach-brandenburg/kern/bwv1050c.krn,CC BY-SA 4.0,bwv1050,bach_js:bwv1050,0,0,1
kern-humdrum-bach-brandenburg-bwv1051--bwv1051a,kern-humdrum-bach-brandenburg-bwv1051,kern/humdrum-bach-brandenburg,Johann Sebastian Bach,bach_js,Brandenburgische Konzerte B,a,1709,1708,1710,kern_ODT,range,<1750,year_midpoint,kern,kern/humdrum-bach-brandenburg/kern/bwv1051a.krn,CC BY-SA 4.0,bwv1051,bach_js:bwv1051,0,0,1
kern-humdrum-bach-brandenburg-bwv1051--bwv1051b,kern-humdrum-bach-brandenburg-bwv1051,kern/humdrum-bach-brandenburg,Johann Sebastian Bach,bach_js,Brandenburgische Konzerte B,b,1709,1708,1710,kern_ODT,range,<1750,year_midpoint,kern,kern/humdrum-bach-brandenburg/kern/bwv1051b.krn,CC BY-SA 4.0,bwv1051,bach_js:bwv1051,0,0,1
kern-humdrum-bach-brandenburg-bwv1051--bwv1051c,kern-humdrum-bach-brandenburg-bwv1051,kern/humdrum-bach-brandenburg,Johann Sebastian Bach,bach_js,Brandenburgische Konzerte B,c,1709,1708,1710,kern_ODT,range,<1750,year_midpoint,kern,kern/humdrum-bach-brandenburg/kern/bwv1051c.krn,CC BY-SA 4.0,bwv1051,bach_js:bwv1051,0,0,1
kern-humdrum-corelli-op1n1--op01n01a,kern-humdrum-corelli-op1n1,kern/humdrum-corelli,Arcangelo Corelli,corelli_a,Sonate a tre [in F],a,1681,1681,1681,kern_ODT,exact,<1750,year,kern,kern/humdrum-corelli/op1/op01n01a.krn,CC BY-SA 4.0,op1/1,corelli_a:op1/1,0,0,1
kern-humdrum-corelli-op1n1--op01n01b,kern-humdrum-corelli-op1n1,kern/humdrum-corelli,Arcangelo Corelli,corelli_a,Sonate a tre [in F],b,1681,1681,1681,kern_ODT,exact,<1750,year,kern,kern/humdrum-corelli/op1/op01n01b.krn,CC BY-SA 4.0,op1/1,corelli_a:op1/1,0,0,1
kern-humdrum-corelli-op1n1--op01n01c,kern-humdrum-corelli-op1n1,kern/humdrum-corelli,Arcangelo Corelli,corelli_a,Sonate a tre [in F],c,1681,1681,1681,kern_ODT,exact,<1750,year,kern,kern/humdrum-corelli/op1/op01n01c.krn,CC BY-SA 4.0,op1/1,corelli_a:op1/1,0,0,1
kern-humdrum-corelli-op1n1--op01n01d,kern-humdrum-corelli-op1n1,kern/humdrum-corelli,Arcangelo Corelli,corelli_a,Sonate a tre [in F],d,1681,1681,1681,kern_ODT,exact,<1750,year,kern,kern/humdrum-corelli/op1/op01n01d.krn,CC BY-SA 4.0,op1/1,corelli_a:op1/1,0,0,1
kern-humdrum-corelli-op1n2--op01n02a,kern-humdrum-corelli-op1n2,kern/humdrum-corelli,Arcangelo Corelli,corelli_a,Sonate a tre [in e],a,1681,1681,1681,kern_ODT,exact,<1750,year,kern,kern/humdrum-corelli/op1/op01n02a.krn,CC BY-SA 4.0,op1/2,corelli_a:op1/2,0,0,1
kern-humdrum-corelli-op1n2--op01n02b,kern-humdrum-corelli-op1n2,kern/humdrum-corelli,Arcangelo Corelli,corelli_a,Sonate a tre [in e],b,1681,1681,1681,kern_ODT,exact,<1750,year,kern,kern/humdrum-corelli/op1/op01n02b.krn,CC BY-SA 4.0,op1/2,corelli_a:op1/2,0,0,1
kern-humdrum-corelli-op1n2--op01n02c,kern-humdrum-corelli-op1n2,kern/humdrum-corelli,Arcangelo Corelli,corelli_a,Sonate a tre [in e],c,1681,1681,1681,kern_ODT,exact,<1750,year,kern,kern/humdrum-corelli/op1/op01n02c.krn,CC BY-SA 4.0,op1/2,corelli_a:op1/2,0,0,1
kern-humdrum-corelli-op1n2--op01n02d,kern-humdrum-corelli-op1n2,kern/humdrum-corelli,Arcangelo Corelli,corelli_a,Sonate a tre [in e],d,1681,1681,1681,kern_ODT,exact,<1750,year,kern,kern/humdrum-corelli/op1/op01n02d.krn,CC BY-SA 4.0,op1/2,corelli_a:op1/2,0,0,1
kern-humdrum-corelli-op1n3--op01n03a,kern-humdrum-corelli-op1n3,kern/humdrum-corelli,Arcangelo Corelli,corelli_a,Sonate a tre [in A],a,1681,1681,1681,kern_ODT,exact,<1750,year,kern,kern/humdrum-corelli/op1/op01n03a.krn,CC BY-SA 4.0,op1/3,corelli_a:op1/3,0,0,1
kern-humdrum-corelli-op1n3--op01n03b,kern-humdrum-corelli-op1n3,kern/humdrum-corelli,Arcangelo Corelli,corelli_a,Sonate a tre [in A],b,1681,1681,1681,kern_ODT,exact,<1750,year,kern,kern/humdrum-corelli/op1/op01n03b.krn,CC BY-SA 4.0,op1/3,corelli_a:op1/3,0,0,1
kern-humdrum-corelli-op1n3--op01n03c,kern-humdrum-corelli-op1n3,kern/humdrum-corelli,Arcangelo Corelli,corelli_a,Sonate a tre [in A],c,1681,1681,1681,kern_ODT,exact,<1750,year,kern,kern/humdrum-corelli/op1/op01n03c.krn,CC BY-SA 4.0,op1/3,corelli_a:op1/3,0,0,1
kern-humdrum-corelli-op1n4--op01n04a,kern-humdrum-corelli-op1n4,kern/humdrum-corelli,Arcangelo Corelli,corelli_a,Sonate a tre [in a],a,1681,1681,1681,kern_ODT,exact,<1750,year,kern,kern/humdrum-corelli/op1/op01n04a.krn,CC BY-SA 4.0,op1/4,corelli_a:op1/4,0,0,1
kern-humdrum-corelli-op1n4--op01n04b,kern-humdrum-corelli-op1n4,kern/humdrum-corelli,Arcangelo Corelli,corelli_a,Sonate a tre [in a],b,1681,1681,1681,kern_ODT,exact,<1750,year,kern,kern/humdrum-corelli/op1/op01n04b.krn,CC BY-SA 4.0,op1/4,corelli_a:op1/4,0,0,1
kern-humdrum-corelli-op1n4--op01n04c,kern-humdrum-corelli-op1n4,kern/humdrum-corelli,Arcangelo Corelli,corelli_a,Sonate a tre [in a],c,1681,1681,1681,kern_ODT,exact,<1750,year,kern,kern/humdrum-corelli/op1/op01n04c.krn,CC BY-SA 4.0,op1/4,corelli_a:op1/4,0,0,1
kern-humdrum-corelli-op1n4--op01n04d,kern-humdrum-corelli-op1n4,kern/humdrum-corelli,Arcangelo Corelli,corelli_a,Sonate a tre [in a],d,1681,1681,1681,kern_ODT,exact,<1750,year,kern,kern/humdrum-corelli/op1/op01n04d.krn,CC BY-SA 4.0,op1/4,corelli_a:op1/4,0,0,1
kern-humdrum-corelli-op1n5--op01n05a,kern-humdrum-corelli-op1n5,kern/humdrum-corelli,Arcangelo Corelli,corelli_a,Sonate a tre [in Bb],a,1681,1681,1681,kern_ODT,exact,<1750,year,kern,kern/humdrum-corelli/op1/op01n05a.krn,CC BY-SA 4.0,op1/5,corelli_a:op1/5,0,0,1
kern-humdrum-corelli-op1n5--op01n05b,kern-humdrum-corelli-op1n5,kern/humdrum-corelli,Arcangelo Corelli,corelli_a,Sonate a tre [in Bb],b,1681,1681,1681,kern_ODT,exact,<1750,year,kern,kern/humdrum-corelli/op1/op01n05b.krn,CC BY-SA 4.0,op1/5,corelli_a:op1/5,0,0,1
kern-humdrum-corelli-op1n5--op01n05c,kern-humdrum-corelli-op1n5,kern/humdrum-corelli,Arcangelo Corelli,corelli_a,Sonate a tre [in Bb],c,1681,1681,1681,kern_ODT,exact,<1750,year,kern,kern/humdrum-corelli/op1/op01n05c.krn,CC BY-SA 4.0,op1/5,corelli_a:op1/5,0,0,1
kern-humdrum-corelli-op1n5--op01n05d,kern-humdrum-corelli-op1n5,kern/humdrum-corelli,Arcangelo Corelli,corelli_a,Sonate a tre [in Bb],d,1681,1681,1681,kern_ODT,exact,<1750,year,kern,kern/humdrum-corelli/op1/op01n05d.krn,CC BY-SA 4.0,op1/5,corelli_a:op1/5,0,0,1
kern-humdrum-corelli-op1n6--op01n06a,kern-humdrum-corelli-op1n6,kern/humdrum-corelli,Arcangelo Corelli,corelli_a,Sonate a tre [in b],a,1681,1681,1681,kern_ODT,exact,<1750,year,kern,kern/humdrum-corelli/op1/op01n06a.krn,CC BY-SA 4.0,op1/6,corelli_a:op1/6,0,0,1
kern-humdrum-corelli-op1n6--op01n06b,kern-humdrum-corelli-op1n6,kern/humdrum-corelli,Arcangelo Corelli,corelli_a,Sonate a tre [in b],b,1681,1681,1681,kern_ODT,exact,<1750,year,kern,kern/humdrum-corelli/op1/op01n06b.krn,CC BY-SA 4.0,op1/6,corelli_a:op1/6,0,0,1
kern-humdrum-corelli-op1n6--op01n06c,kern-humdrum-corelli-op1n6,kern/humdrum-corelli,Arcangelo Corelli,corelli_a,Sonate a tre [in b],c,1681,1681,1681,kern_ODT,exact,<1750,year,kern,kern/humdrum-corelli/op1/op01n06c.krn,CC BY-SA 4.0,op1/6,corelli_a:op1/6,0,0,1
kern-humdrum-corelli-op1n6--op01n06d,kern-humdrum-corelli-op1n6,kern/humdrum-corelli,Arcangelo Corelli,corelli_a,Sonate a tre [in b],d,1681,1681,1681,kern_ODT,exact,<1750,year,kern,kern/humdrum-corelli/op1/op01n06d.krn,CC BY-SA 4.0,op1/6,corelli_a:op1/6,0,0,1
kern-humdrum-corelli-op1n7--op01n07a,kern-humdrum-corelli-op1n7,kern/humdrum-corelli,Arcangelo Corelli,corelli_a,Sonate a tre [in C],a,1681,1681,1681,kern_ODT,exact,<1750,year,kern,kern/humdrum-corelli/op1/op01n07a.krn,CC BY-SA 4.0,op1/7,corelli_a:op1/7,0,0,1
kern-humdrum-corelli-op1n7--op01n07b,kern-humdrum-corelli-op1n7,kern/humdrum-corelli,Arcangelo Corelli,corelli_a,Sonate a tre [in C],b,1681,1681,1681,kern_ODT,exact,<1750,year,kern,kern/humdrum-corelli/op1/op01n07b.krn,CC BY-SA 4.0,op1/7,corelli_a:op1/7,0,0,1
kern-humdrum-corelli-op1n7--op01n07c,kern-humdrum-corelli-op1n7,kern/humdrum-corelli,Arcangelo Corelli,corelli_a,Sonate a tre [in C],c,1681,1681,1681,kern_ODT,exact,<1750,year,kern,kern/humdrum-corelli/op1/op01n07c.krn,CC BY-SA 4.0,op1/7,corelli_a:op1/7,0,0,1
kern-humdrum-corelli-op1n8--op01n08a,kern-humdrum-corelli-op1n8,kern/humdrum-corelli,Arcangelo Corelli,corelli_a,Sonate a tre [in c],a,1681,1681,1681,kern_ODT,exact,<1750,year,kern,kern/humdrum-corelli/op1/op01n08a.krn,CC BY-SA 4.0,op1/8,corelli_a:op1/8,0,0,1
kern-humdrum-corelli-op1n8--op01n08b,kern-humdrum-corelli-op1n8,kern/humdrum-corelli,Arcangelo Corelli,corelli_a,Sonate a tre [in c],b,1681,1681,1681,kern_ODT,exact,<1750,year,kern,kern/humdrum-corelli/op1/op01n08b.krn,CC BY-SA 4.0,op1/8,corelli_a:op1/8,0,0,1
kern-humdrum-corelli-op1n8--op01n08c,kern-humdrum-corelli-op1n8,kern/humdrum-corelli,Arcangelo Corelli,corelli_a,Sonate a tre [in c],c,1681,1681,1681,kern_ODT,exact,<1750,year,kern,kern/humdrum-corelli/op1/op01n08c.krn,CC BY-SA 4.0,op1/8,corelli_a:op1/8,0,0,1
kern-humdrum-corelli-op1n8--op01n08d,kern-humdrum-corelli-op1n8,kern/humdrum-corelli,Arcangelo Corelli,corelli_a,Sonate a tre [in c],d,1681,1681,1681,kern_ODT,exact,<1750,year,kern,kern/humdrum-corelli/op1/op01n08d.krn,CC BY-SA 4.0,op1/8,corelli_a:op1/8,0,0,1
kern-humdrum-corelli-op1n9--op01n09a,kern-humdrum-corelli-op1n9,kern/humdrum-corelli,Arcangelo Corelli,corelli_a,Sonate a tre [in G],a,1681,1681,1681,kern_ODT,exact,<1750,year,kern,kern/humdrum-corelli/op1/op01n09a.krn,CC BY-SA 4.0,op1/9,corelli_a:op1/9,0,0,1
kern-humdrum-corelli-op1n9--op01n09b,kern-humdrum-corelli-op1n9,kern/humdrum-corelli,Arcangelo Corelli,corelli_a,Sonate a tre [in G],b,1681,1681,1681,kern_ODT,exact,<1750,year,kern,kern/humdrum-corelli/op1/op01n09b.krn,CC BY-SA 4.0,op1/9,corelli_a:op1/9,0,0,1
kern-humdrum-corelli-op1n9--op01n09c,kern-humdrum-corelli-op1n9,kern/humdrum-corelli,Arcangelo Corelli,corelli_a,Sonate a tre [in G],c,1681,1681,1681,kern_ODT,exact,<1750,year,kern,kern/humdrum-corelli/op1/op01n09c.krn,CC BY-SA 4.0,op1/9,corelli_a:op1/9,0,0,1
kern-humdrum-corelli-op1n9--op01n09d,kern-humdrum-corelli-op1n9,kern/humdrum-corelli,Arcangelo Corelli,corelli_a,Sonate a tre [in G],d,1681,1681,1681,kern_ODT,exact,<1750,year,kern,kern/humdrum-corelli/op1/op01n09d.krn,CC BY-SA 4.0,op1/9,corelli_a:op1/9,0,0,1
kern-humdrum-corelli-op1n10--op01n10a,kern-humdrum-corelli-op1n10,kern/humdrum-corelli,Arcangelo Corelli,corelli_a,Sonate a tre [in g],a,1681,1681,1681,kern_ODT,exact,<1750,year,kern,kern/humdrum-corelli/op1/op01n10a.krn,CC BY-SA 4.0,op1/10,corelli_a:op1/10,0,0,1
kern-humdrum-corelli-op1n10--op01n10b,kern-humdrum-corelli-op1n10,kern/humdrum-corelli,Arcangelo Corelli,corelli_a,Sonate a tre [in g],b,1681,1681,1681,kern_ODT,exact,<1750,year,kern,kern/humdrum-corelli/op1/op01n10b.krn,CC BY-SA 4.0,op1/10,corelli_a:op1/10,0,0,1
kern-humdrum-corelli-op1n10--op01n10c,kern-humdrum-corelli-op1n10,kern/humdrum-corelli,Arcangelo Corelli,corelli_a,Sonate a tre [in g],c,1681,1681,1681,kern_ODT,exact,<1750,year,kern,kern/humdrum-corelli/op1/op01n10c.krn,CC BY-SA 4.0,op1/10,corelli_a:op1/10,0,0,1
kern-humdrum-corelli-op1n10--op01n10d,kern-humdrum-corelli-op1n10,kern/humdrum-corelli,Arcangelo Corelli,corelli_a,Sonate a tre [in g],d,1681,1681,1681,kern_ODT,exact,<1750,year,kern,kern/humdrum-corelli/op1/op01n10d.krn,CC BY-SA 4.0,op1/10,corelli_a:op1/10,0,0,1
kern-humdrum-corelli-op1n10--op01n10e,kern-humdrum-corelli-op1n10,kern/humdrum-corelli,Arcangelo Corelli,corelli_a,Sonate a tre [in g],e,1681,1681,1681,kern_ODT,exact,<1750,year,kern,kern/humdrum-corelli/op1/op01n10e.krn,CC BY-SA 4.0,op1/10,corelli_a:op1/10,0,0,1
kern-humdrum-corelli-op1n11--op01n11a,kern-humdrum-corelli-op1n11,kern/humdrum-corelli,Arcangelo Corelli,corelli_a,Sonate a tre [in d],a,1681,1681,1681,kern_ODT,exact,<1750,year,kern,kern/humdrum-corelli/op1/op01n11a.krn,CC BY-SA 4.0,op1/11,corelli_a:op1/11,0,0,1
kern-humdrum-corelli-op1n11--op01n11b,kern-humdrum-corelli-op1n11,kern/humdrum-corelli,Arcangelo Corelli,corelli_a,Sonate a tre [in d],b,1681,1681,1681,kern_ODT,exact,<1750,year,kern,kern/humdrum-corelli/op1/op01n11b.krn,CC BY-SA 4.0,op1/11,corelli_a:op1/11,0,0,1
kern-humdrum-corelli-op1n11--op01n11c,kern-humdrum-corelli-op1n11,kern/humdrum-corelli,Arcangelo Corelli,corelli_a,Sonate a tre [in d],c,1681,1681,1681,kern_ODT,exact,<1750,year,kern,kern/humdrum-corelli/op1/op01n11c.krn,CC BY-SA 4.0,op1/11,corelli_a:op1/11,0,0,1
kern-humdrum-corelli-op1n11--op01n11d,kern-humdrum-corelli-op1n11,kern/humdrum-corelli,Arcangelo Corelli,corelli_a,Sonate a tre [in d],d,1681,1681,1681,kern_ODT,exact,<1750,year,kern,kern/humdrum-corelli/op1/op01n11d.krn,CC BY-SA 4.0,op1/11,corelli_a:op1/11,0,0,1
kern-humdrum-corelli-op1n12--op01n12a,kern-humdrum-corelli-op1n12,kern/humdrum-corelli,Arcangelo Corelli,corelli_a,Sonate a tre [in D],a,1681,1681,1681,kern_ODT,exact,<1750,year,kern,kern/humdrum-corelli/op1/op01n12a.krn,CC BY-SA 4.0,op1/12,corelli_a:op1/12,0,0,1
kern-humdrum-corelli-op1n12--op01n12b,kern-humdrum-corelli-op1n12,kern/humdrum-corelli,Arcangelo Corelli,corelli_a,Sonate a tre [in D],b,1681,1681,1681,kern_ODT,exact,<1750,year,kern,kern/humdrum-corelli/op1/op01n12b.krn,CC BY-SA 4.0,op1/12,corelli_a:op1/12,0,0,1
kern-humdrum-corelli-op1n12--op01n12c,kern-humdrum-corelli-op1n12,kern/humdrum-corelli,Arcangelo Corelli,corelli_a,Sonate a tre [in D],c,1681,1681,1681,kern_ODT,exact,<1750,year,kern,kern/humdrum-corelli/op1/op01n12c.krn,CC BY-SA 4.0,op1/12,corelli_a:op1/12,0,0,1
kern-humdrum-corelli-op1n12--op01n12d,kern-humdrum-corelli-op1n12,kern/humdrum-corelli,Arcangelo Corelli,corelli_a,Sonate a tre [in D],d,1681,1681,1681,kern_ODT,exact,<1750,year,kern,kern/humdrum-corelli/op1/op01n12d.krn,CC BY-SA 4.0,op1/12,corelli_a:op1/12,0,0,1
kern-humdrum-corelli-op3n1--op3n1-01,kern-humdrum-corelli-op3n1,kern/humdrum-corelli,Arcangelo Corelli,corelli_a,op3n1-01,01,1689,1689,1689,manual,exact,<1750,year,kern,kern/humdrum-corelli/op3/op3n1-01.krn,CC BY-SA 4.0,op3/1,corelli_a:op3/1,0,0,1
kern-humdrum-corelli-op3n1--op3n1-02,kern-humdrum-corelli-op3n1,kern/humdrum-corelli,Arcangelo Corelli,corelli_a,op3n1-02,02,1689,1689,1689,manual,exact,<1750,year,kern,kern/humdrum-corelli/op3/op3n1-02.krn,CC BY-SA 4.0,op3/1,corelli_a:op3/1,0,0,1
kern-humdrum-corelli-op3n1--op3n1-03,kern-humdrum-corelli-op3n1,kern/humdrum-corelli,Arcangelo Corelli,corelli_a,op3n1-03,03,1689,1689,1689,manual,exact,<1750,year,kern,kern/humdrum-corelli/op3/op3n1-03.krn,CC BY-SA 4.0,op3/1,corelli_a:op3/1,0,0,1
