work_id,collection,composer,title,catalog_key,n_units,year_start,year_end,year_certainty,source,note
kern-humdrum-corelli-op6n8-01,kern/humdrum-corelli,"Corelli, Arcangelo",op6n8-01,op6/8,1,,,,,
kern-humdrum-corelli-op6n8-02,kern/humdrum-corelli,"Corelli, Arcangelo",op6n8-02,op6/8,1,,,,,
kern-humdrum-corelli-op6n8-03,kern/humdrum-corelli,"Corelli, Arcangelo",op6n8-03,op6/8,1,,,,,
kern-humdrum-corelli-op6n8-04,kern/humdrum-corelli,"Corelli, Arcangelo",op6n8-04,op6/8,1,,,,,
kern-humdrum-corelli-op6n8-05,kern/humdrum-corelli,"Corelli, Arcangelo",op6n8-05,op6/8,1,,,,,
kern-humdrum-corelli-op6n8-06,kern/humdrum-corelli,"Corelli, Arcangelo",op6n8-06,op6/8,1,,,,,
kern-humdrum-corelli-op6n8-07,kern/humdrum-corelli,"Corelli, Arcangelo",op6n8-07,op6/8,1,,,,,
kern-humdrum-corelli-op6n9,kern/humdrum-corelli,Arcangelo Corelli,op6n9-01,op6/9,6,,,,,
kern-humdrum-corelli-op6n9-01,kern/humdrum-corelli,"Corelli, Arcangelo",op6n9-01,op6/9,1,,,,,
kern-humdrum-corelli-op6n9-02,kern/humdrum-corelli,"Corelli, Arcangelo",op6n9-02,op6/9,1,,,,,
kern-humdrum-corelli-op6n9-03,kern/humdrum-corelli,"Corelli, Arcangelo",op6n9-03,op6/9,1,,,,,
kern-humdrum-corelli-op6n9-04,kern/humdrum-corelli,"Corelli, Arcangelo",op6n9-04,op6/9,1,,,,,
kern-humdrum-corelli-op6n9-05,kern/humdrum-corelli,"Corelli, Arcangelo",op6n9-05,op6/9,1,,,,,
kern-humdrum-corelli-op6n9-06,kern/humdrum-corelli,"Corelli, Arcangelo",op6n9-06,op6/9,1,,,,,
kern-humdrum-haydn-quartets-op01n0,kern/humdrum-haydn-quartets,Joseph Haydn,String Quartet in E-flat Major,op1/0,4,,,,,
kern-humdrum-haydn-quartets-op01n1,kern/humdrum-haydn-quartets,Joseph Haydn,String Quartet in B-flat major,op1/1,5,,,,,
kern-humdrum-haydn-quartets-op01n2,kern/humdrum-haydn-quartets,Joseph Haydn,String Quartet in E-flat major,op1/2,5,,,,,
kern-humdrum-haydn-quartets-op01n3,kern/humdrum-haydn-quartets,Joseph Haydn,String Quartet in D major,op1/3,4,,,,,
kern-humdrum-haydn-quartets-op01n4,kern/humdrum-haydn-quartets,Joseph Haydn,String Quartet in G major,op1/4,5,,,,,
kern-humdrum-haydn-quartets-op01n6,kern/humdrum-haydn-quartets,Joseph Haydn,String Quartet in C major,op1/6,4,,,,,
kern-humdrum-haydn-quartets-op09n2,kern/humdrum-haydn-quartets,Joseph Haydn,String Quartet in E-flat major,op9/2,4,,,,,
kern-humdrum-haydn-quartets-op09n3,kern/humdrum-haydn-quartets,Joseph Haydn,String Quartet in G major,op9/3,4,,,,,
kern-humdrum-haydn-quartets-op103-02,kern/humdrum-haydn-quartets,Joseph Haydn,String Quartet in D Minor,op103,1,,,,,
kern-humdrum-haydn-quartets-op103-03,kern/humdrum-haydn-quartets,Joseph Haydn,String Quartet in D Minor,op103,1,,,,,
kern-humdrum-haydn-quartets-op17n1,kern/humdrum-haydn-quartets,Joseph Haydn,String Quartet in E Major,op17/1,4,,,,,
kern-humdrum-haydn-quartets-op17n2,kern/humdrum-haydn-quartets,Joseph Haydn,String Quartet in F Major,op17/2,4,,,,,
kern-humdrum-haydn-quartets-op17n3,kern/humdrum-haydn-quartets,Joseph Haydn,String Quartet in E-flat Major,op17/3,4,,,,,
kern-humdrum-haydn-quartets-op17n5,kern/humdrum-haydn-quartets,Joseph Haydn,String Quartet in G Major,op17/5,4,,,,,
kern-humdrum-haydn-quartets-op17n6,kern/humdrum-haydn-quartets,Joseph Haydn,String Quartet in D Major,op17/6,4,,,,,
kern-humdrum-haydn-quartets-op20n1,kern/humdrum-haydn-quartets,Joseph Haydn,String Quartet in E-flat Major,op20/1,3,,,,,
kern-humdrum-haydn-quartets-op20n2,kern/humdrum-haydn-quartets,Joseph Haydn,String Quartet in C Major,op20/2,3,,,,,
kern-humdrum-haydn-quartets-op20n3,kern/humdrum-haydn-quartets,Joseph Haydn,String Quartet in G Minor,op20/3,3,,,,,
kern-humdrum-haydn-quartets-op20n4,kern/humdrum-haydn-quartets,Joseph Haydn,String Quartet in D Major,op20/4,2,,,,,
kern-humdrum-haydn-quartets-op20n5,kern/humdrum-haydn-quartets,Joseph Haydn,String Quartet in F Minor,op20/5,4,,,,,
kern-humdrum-haydn-quartets-op20n6,kern/humdrum-haydn-quartets,Joseph Haydn,String Quartet in A Major,op20/6,4,,,,,
kern-humdrum-haydn-quartets-op33n1,kern/humdrum-haydn-quartets,Joseph Haydn,String Quartet in B Minor,op33/1,4,,,,,
kern-humdrum-haydn-quartets-op33n2,kern/humdrum-haydn-quartets,Joseph Haydn,String Quartet in E-flat Major,op33/2,4,,,,,
kern-humdrum-haydn-quartets-op33n3,kern/humdrum-haydn-quartets,Joseph Haydn,String Quartet in C Major,op33/3,4,,,,,
kern-humdrum-haydn-quartets-op33n4,kern/humdrum-haydn-quartets,Joseph Haydn,String Quartet in B-flat Major,op33/4,4,,,,,
kern-humdrum-haydn-quartets-op33n5,kern/humdrum-haydn-quartets,Joseph Haydn,String Quartet in G Major,op33/5,4,,,,,
kern-humdrum-haydn-quartets-op33n6,kern/humdrum-haydn-quartets,Joseph Haydn,String Quartet in D Major,op33/6,4,,,,,
kern-humdrum-haydn-quartets-op42-01,kern/humdrum-haydn-quartets,Joseph Haydn,String Quartet in D Minor,op42,1,,,,,
kern-humdrum-haydn-quartets-op42-02,kern/humdrum-haydn-quartets,Joseph Haydn,String Quartet in D Minor,op42,1,,,,,
kern-humdrum-haydn-quartets-op42-03,kern/humdrum-haydn-quartets,Joseph Haydn,String Quartet in D Minor,op42,1,,,,,
kern-humdrum-haydn-quartets-op42-04,kern/humdrum-haydn-quartets,Joseph Haydn,String Quartet in D Minor,op42,1,,,,,
kern-humdrum-haydn-quartets-op50n1,kern/humdrum-haydn-quartets,Joseph Haydn,String Quartet in B-flat Major,op50/1,4,,,,,
kern-humdrum-haydn-quartets-op50n2,kern/humdrum-haydn-quartets,Joseph Haydn,String Quartet in C Major,op50/2,4,,,,,
kern-humdrum-haydn-quartets-op50n3,kern/humdrum-haydn-quartets,Joseph Haydn,String Quartet in E-flat Major,op50/3,3,,,,,
kern-humdrum-haydn-quartets-op50n4,kern/humdrum-haydn-quartets,Joseph Haydn,String Quartet in F-sharp Minor,op50/4,3,,,,,
kern-humdrum-haydn-quartets-op50n5,kern/humdrum-haydn-quartets,Joseph Haydn,String Quartet in F Major,op50/5,2,,,,,
kern-humdrum-haydn-quartets-op50n6,kern/humdrum-haydn-quartets,Joseph Haydn,String Quartet in D Major,op50/6,4,,,,,
kern-humdrum-haydn-quartets-op54n1,kern/humdrum-haydn-quartets,Joseph Haydn,String Quartet in G Major,op54/1,4,,,,,
kern-humdrum-haydn-quartets-op54n2,kern/humdrum-haydn-quartets,Joseph Haydn,String Quartet in C Major,op54/2,3,,,,,
kern-humdrum-haydn-quartets-op54n3,kern/humdrum-haydn-quartets,Joseph Haydn,String Quartet in E Major,op54/3,4,,,,,
kern-humdrum-haydn-quartets-op55n1,kern/humdrum-haydn-quartets,Joseph Haydn,String Quartet in A Major,op55/1,3,,,,,
kern-humdrum-haydn-quartets-op55n2,kern/humdrum-haydn-quartets,Joseph Haydn,String Quartet in F Minor,op55/2,4,,,,,
kern-humdrum-haydn-quartets-op55n3,kern/humdrum-haydn-quartets,Joseph Haydn,String Quartet in B-flat Major,op55/3,3,,,,,
kern-humdrum-haydn-quartets-op64n1,kern/humdrum-haydn-quartets,Joseph Haydn,String Quartet in C Major,op64/1,2,,,,,
kern-humdrum-haydn-quartets-op64n2,kern/humdrum-haydn-quartets,Joseph Haydn,String Quartet in B Minor,op64/2,2,,,,,
kern-humdrum-haydn-quartets-op64n3,kern/humdrum-haydn-quartets,Joseph Haydn,String Quartet in B-flat Major,op64/3,3,,,,,
kern-humdrum-haydn-quartets-op64n4,kern/humdrum-haydn-quartets,Joseph Haydn,String Quartet in G Major,op64/4,4,,,,,
kern-humdrum-haydn-quartets-op64n5,kern/humdrum-haydn-quartets,Joseph Haydn,String Quartet in D Major,op64/5,3,,,,,
kern-humdrum-haydn-quartets-op64n6,kern/humdrum-haydn-quartets,Joseph Haydn,String Quartet in E-flat Major,op64/6,4,,,,,
kern-humdrum-haydn-quartets-op71n1,kern/humdrum-haydn-quartets,Joseph Haydn,String Quartet in B-flat Major,op71/1,4,,,,,
kern-humdrum-haydn-quartets-op71n2,kern/humdrum-haydn-quartets,Joseph Haydn,String Quartet in D Major,op71/2,4,,,,,
kern-humdrum-haydn-quartets-op71n3,kern/humdrum-haydn-quartets,Joseph Haydn,String Quartet in E-flat Major,op71/3,4,,,,,
kern-humdrum-haydn-quartets-op74n1,kern/humdrum-haydn-quartets,Joseph Haydn,String Quartet in C Major,op74/1,4,,,,,
kern-humdrum-haydn-quartets-op74n2,kern/humdrum-haydn-quartets,Joseph Haydn,String Quartet in F Major,op74/2,3,,,,,
kern-humdrum-haydn-quartets-op74n3,kern/humdrum-haydn-quartets,Joseph Haydn,String Quartet in G Minor,op74/3,3,,,,,
kern-humdrum-haydn-quartets-op76n1,kern/humdrum-haydn-quartets,Joseph Haydn,String Quartet in G Major,op76/1,3,,,,,
kern-humdrum-haydn-quartets-op76n2,kern/humdrum-haydn-quartets,Joseph Haydn,String Quartet in D Minor,op76/2,3,,,,,
kern-humdrum-haydn-quartets-op76n3,kern/humdrum-haydn-quartets,Joseph Haydn,String Quartet in C Major,op76/3,2,,,,,
kern-humdrum-haydn-quartets-op76n4,kern/humdrum-haydn-quartets,Joseph Haydn,String Quartet in B-flat Major,op76/4,4,,,,,
kern-humdrum-haydn-quartets-op76n5,kern/humdrum-haydn-quartets,Joseph Haydn,String Quartet in D Major,op76/5,4,,,,,
kern-humdrum-haydn-quartets-op76n6,kern/humdrum-haydn-quartets,Joseph Haydn,String Quartet in E-flat Major,op76/6,4,,,,,
kern-humdrum-haydn-quartets-op77n1,kern/humdrum-haydn-quartets,Joseph Haydn,String Quartet in G Major,op77/1,3,,,,,
kern-humdrum-haydn-quartets-op77n2,kern/humdrum-haydn-quartets,Joseph Haydn,String Quartet in F Major,op77/2,2,,,,,
kern-humdrum-haydn-symphonies-sym099,kern/humdrum-haydn-symphonies,"Haydn, Franz Joseph",Symphonie Nr. 99,hobi:99,4,,,,,
kern-humdrum-haydn-symphonies-sym100,kern/humdrum-haydn-symphonies,"Haydn, Franz Joseph",Symphonie Nr. 100,hobi:100,4,,,,,
kern-humdrum-haydn-symphonies-sym101,kern/humdrum-haydn-symphonies,"Haydn, Franz Joseph",Symphonie Nr. 101,hobi:101,4,,,,,
kern-humdrum-haydn-symphonies-sym102,kern/humdrum-haydn-symphonies,"Haydn, Franz Joseph",Symphonie Nr. 102,hobi:102,4,,,,,
kern-humdrum-haydn-symphonies-sym103,kern/humdrum-haydn-symphonies,"Haydn, Franz Joseph",Symphonie Nr. 103,hobi:103,4,,,,,
kern-humdrum-haydn-symphonies-sym104,kern/humdrum-haydn-symphonies,"Haydn, Franz Joseph",Symphonie Nr. 104,hobi:104,4,,,,,
kern-humdrum-mozart-quartets-k080,kern/humdrum-mozart-quartets,Wolfgang Amadeus Mozart,String Quartet No. 1 in G Major,k80,3,,,,,
kern-humdrum-mozart-quartets-k155,kern/humdrum-mozart-quartets,Wolfgang Amadeus Mozart,String Quartet No. 2 in D Major,k155,3,,,,,
kern-humdrum-mozart-quartets-k156,kern/humdrum-mozart-quartets,Wolfgang Amadeus Mozart,String Quartet No. 3 in G Major,k156,3,,,,,
kern-humdrum-mozart-quartets-k157,kern/humdrum-mozart-quartets,Wolfgang Amadeus Mozart,String Quartet No. 4 in C Major,k157,3,,,,,
kern-humdrum-mozart-quartets-k158,kern/humdrum-mozart-quartets,Wolfgang Amadeus Mozart,String Quartet No. 5 in F Major,k158,2,,,,,
kern-humdrum-mozart-quartets-k159,kern/humdrum-mozart-quartets,Wolfgang Amadeus Mozart,String Quartet No. 6 in B-flat Major,k159,2,,,,,
kern-humdrum-mozart-quartets-k160,kern/humdrum-mozart-quartets,Wolfgang Amadeus Mozart,String Quartet No. 7 in E-flat Major,k160,2,,,,,
kern-humdrum-mozart-quartets-k168,kern/humdrum-mozart-quartets,Wolfgang Amadeus Mozart,String Quartet No. 8 in F Major,k168,4,,,,,
kern-humdrum-mozart-quartets-k169,kern/humdrum-mozart-quartets,Wolfgang Amadeus Mozart,String Quartet No. 9 in A Major,k169,3,,,,,
kern-humdrum-mozart-quartets-k170,kern/humdrum-mozart-quartets,Wolfgang Amadeus Mozart,String Quartet No. 10 in C Major,k170,3,,,,,
kern-humdrum-mozart-quartets-k171,kern/humdrum-mozart-quartets,Wolfgang Amadeus Mozart,String Quartet No. 11 in E-flat Major,k171,4,,,,,
kern-humdrum-mozart-quartets-k172,kern/humdrum-mozart-quartets,Wolfgang Amadeus Mozart,String Quartet No. 12 in B-flat Major,k172,3,,,,,
kern-humdrum-mozart-quartets-k173,kern/humdrum-mozart-quartets,Wolfgang Amadeus Mozart,String Quartet No. 13 in D Minor,k173,3,,,,,
kern-humdrum-mozart-quartets-k285,kern/humdrum-mozart-quartets,Wolfgang Amadeus Mozart,"Quartet No. 1 in D Major for flute, violin, viola and cello",k285,3,,,,,
kern-humdrum-mozart-quartets-k298,kern/humdrum-mozart-quartets,Wolfgang Amadeus Mozart,"Quartet No. 4 in A Major for flute, violin, viola and cello",k298,3,,,,,
kern-humdrum-mozart-quartets-k370,kern/humdrum-mozart-quartets,Wolfgang Amadeus Mozart,"Quartet in F Major for oboe, violin, viola and cello",k370,2,,,,,
kern-humdrum-mozart-quartets-k387,kern/humdrum-mozart-quartets,Wolfgang Amadeus Mozart,"String Quartet No. 14 in G Major (""Spring"")",k387,4,,,,,
kern-humdrum-mozart-quartets-k421,kern/humdrum-mozart-quartets,Wolfgang Amadeus Mozart,String Quartet No. 15 in D Minor,k421,4,,,,,
kern-humdrum-mozart-quartets-k428,kern/humdrum-mozart-quartets,Wolfgang Amadeus Mozart,String Quartet No. 16 in E-flat Major,k428,3,,,,,
kern-humdrum-mozart-quartets-k458,kern/humdrum-mozart-quartets,Wolfgang Amadeus Mozart,"String Quartet No. 17 in B-flat Major (""Hunt"")",k458,3,,,,,
kern-humdrum-mozart-quartets-k464,kern/humdrum-mozart-quartets,Wolfgang Amadeus Mozart,String Quartet No. 18 in A Major,k464,3,,,,,
kern-humdrum-mozart-quartets-k465,kern/humdrum-mozart-quartets,Wolfgang Amadeus Mozart,"String Quartet no. 19 in C Major (""Dissonance"")",k465,4,,,,,
kern-humdrum-mozart-quartets-k499,kern/humdrum-mozart-quartets,Wolfgang Amadeus Mozart,"String Quartet No. 20 in D Major (""Hoffmeister"")",k499,3,,,,,
kern-humdrum-mozart-quartets-k546,kern/humdrum-mozart-quartets,Wolfgang Amadeus Mozart,Adagio and Fugue in C Minor for string quartet,k546,2,,,,,
kern-humdrum-mozart-quartets-k575,kern/humdrum-mozart-quartets,Wolfgang Amadeus Mozart,"String Quartet No. 21 in D Major (""The Violet"")",k575,2,,,,,
kern-humdrum-mozart-quartets-k589,kern/humdrum-mozart-quartets,Wolfgang Amadeus Mozart,String Quartet No. 22 in B-flat Major,k589,3,,,,,
kern-humdrum-mozart-quartets-k590,kern/humdrum-mozart-quartets,Wolfgang Amadeus Mozart,String Quartet No. 23 in F Major,k590,4,,,,,
kern-scarlatti-keyboard-sonatas-L001K514,kern/scarlatti-keyboard-sonatas,"Scarlatti, Domenico","Sonata in C major, L.1, K.514",k514,1,,,,,
kern-scarlatti-keyboard-sonatas-L002K384,kern/scarlatti-keyboard-sonatas,"Scarlatti, Domenico","Sonata in C major, L.2, K.384",k384,1,,,,,
kern-scarlatti-keyboard-sonatas-L003K502,kern/scarlatti-keyboard-sonatas,"Scarlatti, Domenico","Sonata in C major, L.3, K.502",k502,1,,,,,
kern-scarlatti-keyboard-sonatas-L004K158,kern/scarlatti-keyboard-sonatas,"Scarlatti, Domenico","Sonata in C minor, L.4, K.158",k158,1,,,,,
kern-scarlatti-keyboard-sonatas-L005K406,kern/scarlatti-keyboard-sonatas,"Scarlatti, Domenico","Sonata in C major, L.5, K.406",k406,1,,,,,
kern-scarlatti-keyboard-sonatas-L006K139,kern/scarlatti-keyboard-sonatas,"Scarlatti, Domenico","Sonata in C minor, L.6, K.139",k139,1,,,,,
kern-scarlatti-keyboard-sonatas-L008K461,kern/scarlatti-keyboard-sonatas,"Scarlatti, Domenico","Sonata in C major, L.8, K.461",k461,1,,,,,
kern-scarlatti-keyboard-sonatas-L009K303,kern/scarlatti-keyboard-sonatas,"Scarlatti, Domenico","Sonata in C minor, L.9, K.303",k303,1,,,,,
kern-scarlatti-keyboard-sonatas-L010K084,kern/scarlatti-keyboard-sonatas,"Scarlatti, Domenico","Sonata in C minor, L.10, K.84",k84,1,,,,,
kern-scarlatti-keyboard-sonatas-L011K534,kern/scarlatti-keyboard-sonatas,"Scarlatti, Domenico","Sonata in D major, L.11, K.534",k534,1,,,,,
kern-scarlatti-keyboard-sonatas-L012K478,kern/scarlatti-keyboard-sonatas,"Scarlatti, Domenico","Sonata in D major, L.12, K.478",k478,1,,,,,
kern-scarlatti-keyboard-sonatas-L013K060,kern/scarlatti-keyboard-sonatas,"Scarlatti, Domenico","Sonata in G minor, L.13, K.60",k60,1,,,,,
kern-scarlatti-keyboard-sonatas-L014K492,kern/scarlatti-keyboard-sonatas,"Scarlatti, Domenico","Sonata in D major, L.14, K.492",k492,1,,,,,
kern-scarlatti-keyboard-sonatas-L015K160,kern/scarlatti-keyboard-sonatas,"Scarlatti, Domenico","Sonata in D major, L.15, K.160",k160,1,,,,,
kern-scarlatti-keyboard-sonatas-L016K306,kern/scarlatti-keyboard-sonatas,"Scarlatti, Domenico","Sonata in E-flat major, L.16, K.306",k306,1,,,,,
kern-scarlatti-keyboard-sonatas-L027K238,kern/scarlatti-keyboard-sonatas,"Scarlatti, Domenico","Sonata in F minor, L.27, K.238",k238,1,,,,,
kern-scarlatti-keyboard-sonatas-L051K166,kern/scarlatti-keyboard-sonatas,"Scarlatti, Domenico","Sonata in C major, L.51, K.166",k166,1,,,,,
kern-scarlatti-keyboard-sonatas-L052K165,kern/scarlatti-keyboard-sonatas,"Scarlatti, Domenico","Sonata in C major, L.52, K.165",k165,1,,,,,
kern-scarlatti-keyboard-sonatas-L053K075,kern/scarlatti-keyboard-sonatas,"Scarlatti, Domenico","Sonata in G major, L.53, K.75",k75,1,,,,,
kern-scarlatti-keyboard-sonatas-L054K200,kern/scarlatti-keyboard-sonatas,"Scarlatti, Domenico","Sonata in C major, L.54, K.200",k200,1,,,,,
kern-scarlatti-keyboard-sonatas-L055K330,kern/scarlatti-keyboard-sonatas,"Scarlatti, Domenico","Sonata in C major, L.55, K.330",k330,1,,,,,
kern-scarlatti-keyboard-sonatas-L056K281,kern/scarlatti-keyboard-sonatas,"Scarlatti, Domenico","Sonata in D major, L.56, K.281",k281,1,,,,,
kern-scarlatti-keyboard-sonatas-L064K148,kern/scarlatti-keyboard-sonatas,"Scarlatti, Domenico","Sonata in A minor, L.64, K.148",k148,1,,,,,
kern-scarlatti-keyboard-sonatas-L101K156,kern/scarlatti-keyboard-sonatas,"Scarlatti, Domenico","Sonata in C major, L.101, K.156",k156,1,,,,,
kern-scarlatti-keyboard-sonatas-L127K348,kern/scarlatti-keyboard-sonatas,"Scarlatti, Domenico","Sonata in C major, L.127, K.348",k348,1,,,,,
kern-scarlatti-keyboard-sonatas-L154K235,kern/scarlatti-keyboard-sonatas,"Scarlatti, Domenico","Sonata in C major, L.154, K.235",k235,1,,,,,
kern-scarlatti-keyboard-sonatas-L164K491,kern/scarlatti-keyboard-sonatas,"Scarlatti, Domenico","Sonata in C major, L.164, K.491",k491,1,,,,,
kern-scarlatti-keyboard-sonatas-L166K085,kern/scarlatti-keyboard-sonatas,"Scarlatti, Domenico","Sonata in F major, L.166, K.85",k85,1,,,,,
kern-scarlatti-keyboard-sonatas-L178K258,kern/scarlatti-keyboard-sonatas,"Scarlatti, Domenico","Sonata in D major, L.178, K.258",k258,1,,,,,
kern-scarlatti-keyboard-sonatas-L188K525,kern/scarlatti-keyboard-sonatas,"Scarlatti, Domenico","Sonata in F major, L.188, K.525",k525,1,,,,,
kern-scarlatti-keyboard-sonatas-L198K296,kern/scarlatti-keyboard-sonatas,"Scarlatti, Domenico","Sonata in F major, L.198, K.296",k296,1,,,,,
kern-scarlatti-keyboard-sonatas-L240K369,kern/scarlatti-keyboard-sonatas,"Scarlatti, Domenico","Sonata in A major, L.240, K.369",k369,1,,,,,
kern-scarlatti-keyboard-sonatas-L267K052,kern/scarlatti-keyboard-sonatas,"Scarlatti, Domenico","Sonata in C major, L.267, K.52",k52,1,,,,,
kern-scarlatti-keyboard-sonatas-L301K049,kern/scarlatti-keyboard-sonatas,"Scarlatti, Domenico","Sonata in C major, L.301, K.49",k49,1,,,,,
kern-scarlatti-keyboard-sonatas-L302K372,kern/scarlatti-keyboard-sonatas,"Scarlatti, Domenico","Sonata in G major, L.302, K.372",k372,1,,,,,
kern-scarlatti-keyboard-sonatas-L303K170,kern/scarlatti-keyboard-sonatas,"Scarlatti, Domenico","Sonata in C major, L.303, K.170",k170,1,,,,,
kern-scarlatti-keyboard-sonatas-L304K470,kern/scarlatti-keyboard-sonatas,"Scarlatti, Domenico","Sonata in G major, L.304, K.470",k470,1,,,,,
kern-scarlatti-keyboard-sonatas-L305K251,kern/scarlatti-keyboard-sonatas,"Scarlatti, Domenico","Sonata in C major, L.305, K.251",k251,1,,,,,
kern-scarlatti-keyboard-sonatas-L306K345,kern/scarlatti-keyboard-sonatas,"Scarlatti, Domenico","Sonata in D major, L.306, K.345",k345,1,,,,,
kern-scarlatti-keyboard-sonatas-L307K269,kern/scarlatti-keyboard-sonatas,"Scarlatti, Domenico","Sonata in C major, L.307, K.269",k269,1,,,,,
kern-scarlatti-keyboard-sonatas-L319K442,kern/scarlatti-keyboard-sonatas,"Scarlatti, Domenico","Sonata in B-flat major, L.319, K.442",k442,1,,,,,
kern-scarlatti-keyboard-sonatas-L333K425,kern/scarlatti-keyboard-sonatas,"Scarlatti, Domenico","Sonata in G major, L.333, K.425",k425,1,,,,,
kern-scarlatti-keyboard-sonatas-L334K122,kern/scarlatti-keyboard-sonatas,"Scarlatti, Domenico","Sonata in D major, L.334, K.122",k122,1,,,,,
kern-scarlatti-keyboard-sonatas-L335K055,kern/scarlatti-keyboard-sonatas,"Scarlatti, Domenico","Sonata in G major, L.335, K.55",k55,1,,,,,
kern-scarlatti-keyboard-sonatas-L336K093,kern/scarlatti-keyboard-sonatas,"Scarlatti, Domenico","Fuga in G minor L.336, K.93",k93,1,,,,,
kern-scarlatti-keyboard-sonatas-L337K336,kern/scarlatti-keyboard-sonatas,"Scarlatti, Domenico","Sonata in G major, L.337, K.336",k336,1,,,,,
kern-scarlatti-keyboard-sonatas-L338K450,kern/scarlatti-keyboard-sonatas,"Scarlatti, Domenico","Sonata in G minor, L.338, K.450",k450,1,,,,,
kern-scarlatti-keyboard-sonatas-L339K512,kern/scarlatti-keyboard-sonatas,"Scarlatti, Domenico","Sonata in D major, L.339, K.512",k512,1,,,,,
kern-scarlatti-keyboard-sonatas-L340K476,kern/scarlatti-keyboard-sonatas,"Scarlatti, Domenico","Sonata in G minor, L.340, K.476",k476,1,,,,,
kern-scarlatti-keyboard-sonatas-L341K320,kern/scarlatti-keyboard-sonatas,"Scarlatti, Domenico","Sonata in A major, L.341, K.320",k320,1,,,,,
kern-scarlatti-keyboard-sonatas-L342K220,kern/scarlatti-keyboard-sonatas,"Scarlatti, Domenico","Sonata in A major, L.342, K.220",k220,1,,,,,
kern-scarlatti-keyboard-sonatas-L343K434,kern/scarlatti-keyboard-sonatas,"Scarlatti, Domenico","Sonata in G major, L.343, K.434",k434,1,,,,,
kern-scarlatti-keyboard-sonatas-L344K114,kern/scarlatti-keyboard-sonatas,"Scarlatti, Domenico","Sonata in A major, L.344, K.114",k114,1,,,,,
kern-scarlatti-keyboard-sonatas-L345K113,kern/scarlatti-keyboard-sonatas,"Scarlatti, Domenico","Sonata in A major, L.345, K.113",k113,1,,,,,
kern-scarlatti-keyboard-sonatas-L346K408,kern/scarlatti-keyboard-sonatas,"Scarlatti, Domenico","Sonata in B minor, L.346, K.408",k408,1,,,,,
kern-scarlatti-keyboard-sonatas-L347K227,kern/scarlatti-keyboard-sonatas,"Scarlatti, Domenico","Sonata in B minor, L.347, K.227",k227,1,,,,,
kern-scarlatti-keyboard-sonatas-L348K244,kern/scarlatti-keyboard-sonatas,"Scarlatti, Domenico","Sonata in G major, L.348, K.244",k244,1,,,,,
kern-scarlatti-keyboard-sonatas-L349K146,kern/scarlatti-keyboard-sonatas,"Scarlatti, Domenico","Sonata in G major, L.349, K.146",k146,1,,,,,
kern-scarlatti-keyboard-sonatas-L350K498,kern/scarlatti-keyboard-sonatas,"Scarlatti, Domenico","Sonata in B minor, L.350, K.498",k498,1,,,,,
kern-scarlatti-keyboard-sonatas-L351K225,kern/scarlatti-keyboard-sonatas,"Scarlatti, Domenico","Sonata in C major, L.351, K.225",k225,1,,,,,
kern-scarlatti-keyboard-sonatas-L366K001,kern/scarlatti-keyboard-sonatas,"Scarlatti, Domenico","Sonata in D minor, L.366, K.1",k1,1,,,,,
kern-scarlatti-keyboard-sonatas-L400K360,kern/scarlatti-keyboard-sonatas,"Scarlatti, Domenico","Sonata in B-flat major, L.400, K.360",k360,1,,,,,
kern-scarlatti-keyboard-sonatas-L481K025,kern/scarlatti-keyboard-sonatas,"Scarlatti, Domenico","Sonata in F-sharp minor, L.481, K.25",k25,1,,,,,
kern-scarlatti-keyboard-sonatas-L503K513,kern/scarlatti-keyboard-sonatas,"Scarlatti, Domenico","Sonata in C major, L.503, K.513",k513,1,,,,,
kern-scarlatti-keyboard-sonatas-L523K205,kern/scarlatti-keyboard-sonatas,"Scarlatti, Domenico","Sonata in F major, L.523, K.205",k205,1,,,,,
kern-vivaldi-op6-vivaldi-op06n01,kern/vivaldi-op6,Antonio Vivaldi,"Concerto in G Minor, Op. 6, No. 1",op6/1,3,,,,,
kern-vivaldi-op6-vivaldi-op06n02,kern/vivaldi-op6,Antonio Vivaldi,"Concerto in E-flat Major, Op. 6, No. 2",op6/2,3,,,,,
kern-vivaldi-op6-vivaldi-op06n03,kern/vivaldi-op6,Antonio Vivaldi,"Concerto in G Minor, Op. 6, No. 3",op6/3,3,,,,,
kern-vivaldi-op6-vivaldi-op06n04,kern/vivaldi-op6,Antonio Vivaldi,"Concerto in D Major, Op. 6, No. 4",op6/4,3,,,,,
kern-vivaldi-op6-vivaldi-op06n05,kern/vivaldi-op6,Antonio Vivaldi,"Concerto in E Minor, Op. 6, No. 5",op6/5,3,,,,,
kern-vivaldi-op6-vivaldi-op06n06,kern/vivaldi-op6,Antonio Vivaldi,"Concerto in D Minor, Op. 6, No. 6",op6/6,3,,,,,
musedata_bach-bg-canon-1080,musedata_bach,Johann Sebastian Bach,bg / canon / 1080,bwv1080,21,,,,,
musedata_bach-bg-cant-0001,musedata_bach,Johann Sebastian Bach,Wie sch\o3n leuchtet der Morgenstern,bwv1,6,,,,,
musedata_bach-bg-cant-0002,musedata_bach,Johann Sebastian Bach,"Ach Gott, vom Himmel sieh darein",bwv2,6,,,,,
musedata_bach-bg-cant-0003,musedata_bach,Johann Sebastian Bach,"Ach Gott, wie manches Herzeleid",bwv3,7,,,,,
