query,work_A,work_B,df_pred,present,p_present_hier,p_present_kn
0,dcml_abc-n07op59-1,kern-haydn-piano-sonatas-sonata29,0.22929936305732485,0,0.10453438510312596,0.11900922691021731
0,dcml_abc-n07op59-1,kern-haydn-piano-sonatas-sonata33,0.22929936305732485,0,0.13688149585639042,0.1553987910438832
0,dcml_abc-n07op59-1,kern-haydn-piano-sonatas-sonata34,0.22929936305732485,0,0.12655145769894216,0.1438053657755256
0,dcml_abc-n07op59-1,kern-haydn-piano-sonatas-sonata37,0.22929936305732485,0,0.11300317746140665,0.1285655644600745
0,dcml_abc-n07op59-1,kern-haydn-piano-sonatas-sonata42,0.22929936305732485,0,0.09610257379358178,0.1094909327400373
0,dcml_abc-n07op59-1,kern-haydn-piano-sonatas-sonata45-3a,0.22929936305732485,0,0.005846956772520118,0.006713742844861925
0,dcml_abc-n07op59-1,kern-haydn-piano-sonatas-sonata49,0.22929936305732485,0,0.11807685997891804,0.13427730900993795
0,dcml_abc-n07op59-1,kern-haydn-piano-sonatas-sonata50,0.22929936305732485,0,0.16309895231597793,0.18455077590586877
0,dcml_abc-n07op59-1,kern-haydn-piano-sonatas-sonata51,0.22929936305732485,0,0.05658469266068844,0.06469504135715454
0,dcml_abc-n07op59-1,kern-haydn-piano-sonatas-sonata52,0.22929936305732485,0,0.09899697781844297,0.11276994285162911
0,dcml_abc-n07op59-1,kern-haydn-piano-sonatas-sonata53,0.22929936305732485,0,0.14133907760554143,0.1603961758531689
0,dcml_abc-n07op59-1,kern-haydn-piano-sonatas-sonata59,0.22929936305732485,0,0.1790868338875259,0.20252942138130425
0,dcml_abc-n07op59-1,kern-haydn-piano-sonatas-sonata61,0.22929936305732485,0,0.2530858144722813,0.28424204401746966
