work_id,unit_id,collection,format,status,error,n_parts_raw,n_parts_kept,collapse_ratio,n_events,n_rests,seconds
kern-bach-wtc-wtc1-22,kern-bach-wtc-wtc1-22--wtc1p22,kern/bach-wtc,kern,ok,,1,1,0.0,195,6,0.1
kern-bach-wtc-wtc1-23,kern-bach-wtc-wtc1-23--wtc1f23,kern/bach-wtc,kern,ok,,4,4,0.0,827,84,0.1
kern-bach-wtc-wtc1-23,kern-bach-wtc-wtc1-23--wtc1p23,kern/bach-wtc,kern,ok,,1,1,0.0,143,0,0.0
kern-bach-wtc-wtc1-24,kern-bach-wtc-wtc1-24--wtc1f24,kern/bach-wtc,kern,ok,,4,4,0.0,1810,161,0.2
kern-bach-wtc-wtc1-24,kern-bach-wtc-wtc1-24--wtc1p24,kern/bach-wtc,kern,ok,,1,1,0.0,348,0,0.0
kern-bach-wtc-wtc2-01,kern-bach-wtc-wtc2-01--wtc2f01,kern/bach-wtc,kern,ok,,3,3,0.0,1034,61,0.2
kern-bach-wtc-wtc2-01,kern-bach-wtc-wtc2-01--wtc2p01,kern/bach-wtc,kern,ok,,1,1,0.0,196,7,0.1
kern-bach-wtc-wtc2-02,kern-bach-wtc-wtc2-02--wtc2f02,kern/bach-wtc,kern,ok,,4,4,0.0,660,89,0.1
kern-bach-wtc-wtc2-02,kern-bach-wtc-wtc2-02--wtc2p02,kern/bach-wtc,kern,ok,,1,1,0.0,455,14,0.1
kern-bach-wtc-wtc2-03,kern-bach-wtc-wtc2-03--wtc2f03,kern/bach-wtc,kern,ok,,3,3,0.0,856,138,0.1
kern-bach-wtc-wtc2-03,kern-bach-wtc-wtc2-03--wtc2p03,kern/bach-wtc,kern,ok,,1,1,0.0,133,55,0.1
kern-bach-wtc-wtc2-04,kern-bach-wtc-wtc2-04--wtc2f04,kern/bach-wtc,kern,ok,,3,3,0.0,1353,70,0.1
kern-bach-wtc-wtc2-04,kern-bach-wtc-wtc2-04--wtc2p04,kern/bach-wtc,kern,ok,,1,1,0.0,486,7,0.1
kern-bach-wtc-wtc2-05,kern-bach-wtc-wtc2-05--wtc2f05,kern/bach-wtc,kern,ok,,4,4,0.0,880,124,0.1
kern-bach-wtc-wtc2-05,kern-bach-wtc-wtc2-05--wtc2p05,kern/bach-wtc,kern,ok,,2,2,0.0,1514,169,0.3
kern-bach-wtc-wtc2-06,kern-bach-wtc-wtc2-06--wtc2f06,kern/bach-wtc,kern,ok,,3,3,0.0,811,40,0.1
kern-bach-wtc-wtc2-06,kern-bach-wtc-wtc2-06--wtc2p06,kern/bach-wtc,kern,ok,,1,1,0.0,1079,28,0.2
kern-bach-wtc-wtc2-07,kern-bach-wtc-wtc2-07--wtc2f07,kern/bach-wtc,kern,ok,,4,4,0.0,707,95,0.1
kern-bach-wtc-wtc2-07,kern-bach-wtc-wtc2-07--wtc2p07,kern/bach-wtc,kern,ok,,2,2,0.0,909,364,0.2
kern-bach-wtc-wtc2-08,kern-bach-wtc-wtc2-08--wtc2f08,kern/bach-wtc,kern,ok,,4,4,0.0,1027,88,0.2
kern-bach-wtc-wtc2-08,kern-bach-wtc-wtc2-08--wtc2p08,kern/bach-wtc,kern,ok,,1,1,0.0,969,7,0.1
kern-bach-wtc-wtc2-09,kern-bach-wtc-wtc2-09--wtc2f09,kern/bach-wtc,kern,ok,,4,4,0.0,750,49,0.1
kern-bach-wtc-wtc2-09,kern-bach-wtc-wtc2-09--wtc2p09,kern/bach-wtc,kern,ok,,1,1,0.0,286,12,0.1
kern-bach-wtc-wtc2-10,kern-bach-wtc-wtc2-10--wtc2f10,kern/bach-wtc,kern,ok,,3,3,0.0,1439,96,0.4
kern-bach-wtc-wtc2-10,kern-bach-wtc-wtc2-10--wtc2p10,kern/bach-wtc,kern,ok,,1,1,0.0,981,16,0.1
kern-bach-wtc-wtc2-11,kern-bach-wtc-wtc2-11--wtc2f11,kern/bach-wtc,kern,ok,,3,3,0.0,972,92,0.1
kern-bach-wtc-wtc2-11,kern-bach-wtc-wtc2-11--wtc2p11,kern/bach-wtc,kern,ok,,2,2,0.0,849,73,0.2
kern-bach-wtc-wtc2-12,kern-bach-wtc-wtc2-12--wtc2f12,kern/bach-wtc,kern,ok,,3,3,0.0,1119,73,0.1
kern-bach-wtc-wtc2-12,kern-bach-wtc-wtc2-12--wtc2p12,kern/bach-wtc,kern,ok,,2,2,0.0,721,152,0.1
kern-bach-wtc-wtc2-13,kern-bach-wtc-wtc2-13--wtc2f13,kern/bach-wtc,kern,ok,,3,3,0.0,1123,86,0.1
kern-bach-wtc-wtc2-13,kern-bach-wtc-wtc2-13--wtc2p13,kern/bach-wtc,kern,ok,,2,2,0.0,1303,37,0.2
kern-bach-wtc-wtc2-14,kern-bach-wtc-wtc2-14--wtc2f14,kern/bach-wtc,kern,ok,,3,3,0.0,1400,95,0.2
kern-bach-wtc-wtc2-14,kern-bach-wtc-wtc2-14--wtc2p14,kern/bach-wtc,kern,ok,,2,2,0.0,919,49,0.1
kern-bach-wtc-wtc2-15,kern-bach-wtc-wtc2-15--wtc2f15,kern/bach-wtc,kern,ok,,3,3,0.0,689,94,0.1
kern-bach-wtc-wtc2-15,kern-bach-wtc-wtc2-15--wtc2p15,kern/bach-wtc,kern,ok,,1,1,0.0,756,5,0.1
kern-bach-wtc-wtc2-16,kern-bach-wtc-wtc2-16--wtc2f16,kern/bach-wtc,kern,ok,,4,4,0.0,1662,269,0.2
kern-bach-wtc-wtc2-16,kern-bach-wtc-wtc2-16--wtc2p16,kern/bach-wtc,kern,ok,,1,1,0.0,89,4,0.0
kern-bach-wtc-wtc2-17,kern-bach-wtc-wtc2-17--wtc2f17,kern/bach-wtc,kern,ok,,4,4,0.0,1356,132,0.2
kern-bach-wtc-wtc2-17,kern-bach-wtc-wtc2-17--wtc2p17,kern/bach-wtc,kern,ok,,2,2,0.0,1566,111,0.2
kern-bach-wtc-wtc2-18,kern-bach-wtc-wtc2-18--wtc2f18,kern/bach-wtc,kern,ok,,3,3,0.0,1529,93,0.2
kern-bach-wtc-wtc2-18,kern-bach-wtc-wtc2-18--wtc2p18,kern/bach-wtc,kern,ok,,1,1,0.0,981,54,0.2
kern-bach-wtc-wtc2-19,kern-bach-wtc-wtc2-19--wtc2f19,kern/bach-wtc,kern,ok,,3,3,0.0,754,43,0.1
kern-bach-wtc-wtc2-19,kern-bach-wtc-wtc2-19--wtc2p19,kern/bach-wtc,kern,ok,,1,1,0.0,240,14,0.0
kern-bach-wtc-wtc2-20,kern-bach-wtc-wtc2-20--wtc2f20,kern/bach-wtc,kern,ok,,3,3,0.0,734,104,0.1
kern-bach-wtc-wtc2-20,kern-bach-wtc-wtc2-20--wtc2p20,kern/bach-wtc,kern,ok,,1,1,0.0,808,6,0.1
kern-bach-wtc-wtc2-21,kern-bach-wtc-wtc2-21--wtc2f21,kern/bach-wtc,kern,ok,,3,3,0.0,962,55,0.2
kern-bach-wtc-wtc2-21,kern-bach-wtc-wtc2-21--wtc2p21,kern/bach-wtc,kern,ok,,2,2,0.0,1796,92,0.2
kern-bach-wtc-wtc2-22,kern-bach-wtc-wtc2-22--wtc2f22,kern/bach-wtc,kern,ok,,4,4,0.0,1752,292,0.2
kern-bach-wtc-wtc2-22,kern-bach-wtc-wtc2-22--wtc2p22,kern/bach-wtc,kern,ok,,1,1,0.0,486,11,0.1
kern-bach-wtc-wtc2-23,kern-bach-wtc-wtc2-23--wtc2f23,kern/bach-wtc,kern,ok,,4,4,0.0,1319,139,0.2
kern-bach-wtc-wtc2-23,kern-bach-wtc-wtc2-23--wtc2p23,kern/bach-wtc,kern,ok,,1,1,0.0,615,59,0.1
kern-bach-wtc-wtc2-24,kern-bach-wtc-wtc2-24--wtc2f24,kern/bach-wtc,kern,ok,,3,3,0.0,983,82,0.1
kern-bach-wtc-wtc2-24,kern-bach-wtc-wtc2-24--wtc2p24,kern/bach-wtc,kern,ok,,1,1,0.0,834,24,0.1
kern-beethoven-piano-sonatas-sonata22,kern-beethoven-piano-sonatas-sonata22--sonata22-1,kern/beethoven-piano-sonatas,kern,ok,,2,2,0.0,2059,279,0.6
kern-beethoven-piano-sonatas-sonata22,kern-beethoven-piano-sonatas-sonata22--sonata22-2,kern/beethoven-piano-sonatas,kern,ok,,2,2,0.0,2375,95,0.4
kern-beethoven-piano-sonatas-sonata25,kern-beethoven-piano-sonatas-sonata25--sonata25-1,kern/beethoven-piano-sonatas,kern,ok,,2,2,0.0,1683,82,0.3
kern-beethoven-piano-sonatas-sonata25,kern-beethoven-piano-sonatas-sonata25--sonata25-2,kern/beethoven-piano-sonatas,kern,ok,,2,2,0.0,653,25,0.1
kern-beethoven-piano-sonatas-sonata25,kern-beethoven-piano-sonatas-sonata25--sonata25-3,kern/beethoven-piano-sonatas,kern,ok,,2,2,0.0,1136,82,0.2
kern-beethoven-piano-sonatas-sonata27,kern-beethoven-piano-sonatas-sonata27--sonata27-1,kern/beethoven-piano-sonatas,kern,ok,,2,2,0.0,1715,318,0.4
kern-beethoven-piano-sonatas-sonata27,kern-beethoven-piano-sonatas-sonata27--sonata27-2,kern/beethoven-piano-sonatas,kern,ok,,2,2,0.0,3326,139,0.8
kern-beethoven-piano-sonatas-sonata28,kern-beethoven-piano-sonatas-sonata28--sonata28-1,kern/beethoven-piano-sonatas,kern,ok,,2,2,0.0,823,98,0.2
kern-beethoven-piano-sonatas-sonata28,kern-beethoven-piano-sonatas-sonata28--sonata28-2,kern/beethoven-piano-sonatas,kern,ok,,2,2,0.0,1271,228,0.3
kern-beethoven-piano-sonatas-sonata28,kern-beethoven-piano-sonatas-sonata28--sonata28-3,kern/beethoven-piano-sonatas,kern,ok,,2,2,0.0,406,52,0.1
kern-beethoven-piano-sonatas-sonata28,kern-beethoven-piano-sonatas-sonata28--sonata28-4,kern/beethoven-piano-sonatas,kern,ok,,2,2,0.0,3218,401,0.8
kern-beethoven-string-quartets-quartet01,kern-beethoven-string-quartets-quartet01--quartet01-1,kern/beethoven-string-quartets,kern,ok,,4,4,0.0,3921,539,1.0
kern-beethoven-string-quartets-quartet01,kern-beethoven-string-quartets-quartet01--quartet01-2,kern/beethoven-string-quartets,kern,ok,,4,4,0.0,2853,605,0.6
kern-beethoven-string-quartets-quartet01,kern-beethoven-string-quartets-quartet01--quartet01-3,kern/beethoven-string-quartets,kern,ok,,4,4,0.0,1158,243,0.3
kern-beethoven-string-quartets-quartet01,kern-beethoven-string-quartets-quartet01--quartet01-4,kern/beethoven-string-quartets,kern,ok,,4,4,0.0,5387,817,1.8
kern-beethoven-string-quartets-quartet02,kern-beethoven-string-quartets-quartet02--quartet02-1,kern/beethoven-string-quartets,kern,ok,,4,4,0.0,3164,715,0.8
kern-beethoven-string-quartets-quartet02,kern-beethoven-string-quartets-quartet02--quartet02-2,kern/beethoven-string-quartets,kern,ok,,4,4,0.0,1701,243,0.3
kern-beethoven-string-quartets-quartet02,kern-beethoven-string-quartets-quartet02--quartet02-3,kern/beethoven-string-quartets,kern,ok,,4,4,0.0,1237,304,0.2
kern-beethoven-string-quartets-quartet02,kern-beethoven-string-quartets-quartet02--quartet02-4,kern/beethoven-string-quartets,kern,ok,,4,4,0.0,3952,464,1.2
kern-beethoven-string-quartets-quartet03,kern-beethoven-string-quartets-quartet03--quartet03-1,kern/beethoven-string-quartets,kern,ok,,4,4,0.0,3027,552,1.0
kern-beethoven-string-quartets-quartet03,kern-beethoven-string-quartets-quartet03--quartet03-2,kern/beethoven-string-quartets,kern,ok,,4,4,0.0,2819,388,0.6
kern-beethoven-string-quartets-quartet03,kern-beethoven-string-quartets-quartet03--quartet03-3,kern/beethoven-string-quartets,kern,ok,,4,4,0.0,1142,265,0.3
kern-beethoven-string-quartets-quartet03,kern-beethoven-string-quartets-quartet03--quartet03-4,kern/beethoven-string-quartets,kern,ok,,4,4,0.0,4256,1117,1.3
kern-beethoven-string-quartets-quartet04,kern-beethoven-string-quartets-quartet04--quartet04-1,kern/beethoven-string-quartets,kern,ok,,4,4,0.0,4112,500,0.9
kern-beethoven-string-quartets-quartet04,kern-beethoven-string-quartets-quartet04--quartet04-2,kern/beethoven-string-quartets,kern,ok,,4,4,0.0,2960,486,0.7
kern-beethoven-string-quartets-quartet04,kern-beethoven-string-quartets-quartet04--quartet04-3,kern/beethoven-string-quartets,kern,ok,,4,4,0.0,973,213,0.3
kern-beethoven-string-quartets-quartet04,kern-beethoven-string-quartets-quartet04--quartet04-4,kern/beethoven-string-quartets,kern,ok,,4,4,0.0,2892,596,0.7
kern-beethoven-string-quartets-quartet05,kern-beethoven-string-quartets-quartet05--quartet05-1,kern/beethoven-string-quartets,kern,ok,,4,4,0.0,3053,934,0.8
kern-beethoven-string-quartets-quartet05,kern-beethoven-string-quartets-quartet05--quartet05-2,kern/beethoven-string-quartets,kern,ok,,4,4,0.0,802,254,0.2
kern-beethoven-string-quartets-quartet05,kern-beethoven-string-quartets-quartet05--quartet05-3,kern/beethoven-string-quartets,kern,ok,,4,4,0.0,2603,241,0.6
kern-beethoven-string-quartets-quartet05,kern-beethoven-string-quartets-quartet05--quartet05-4,kern/beethoven-string-quartets,kern,ok,,4,4,0.0,3505,661,0.9
kern-beethoven-string-quartets-quartet06,kern-beethoven-string-quartets-quartet06--quartet06-1,kern/beethoven-string-quartets,kern,ok,,4,4,0.0,3605,674,0.8
kern-beethoven-string-quartets-quartet06,kern-beethoven-string-quartets-quartet06--quartet06-2,kern/beethoven-string-quartets,kern,ok,,4,4,0.0,1850,493,0.4
kern-beethoven-string-quartets-quartet06,kern-beethoven-string-quartets-quartet06--quartet06-3,kern/beethoven-string-quartets,kern,ok,,4,4,0.0,982,187,0.2
kern-beethoven-string-quartets-quartet07,kern-beethoven-string-quartets-quartet07--quartet07-1,kern/beethoven-string-quartets,kern,ok,,4,4,0.0,5423,738,1.9
kern-beethoven-string-quartets-quartet07,kern-beethoven-string-quartets-quartet07--quartet07-2,kern/beethoven-string-quartets,kern,ok,,4,4,0.0,6023,781,2.1
kern-beethoven-string-quartets-quartet07,kern-beethoven-string-quartets-quartet07--quartet07-3,kern/beethoven-string-quartets,kern,ok,,4,4,0.0,3732,362,0.9
kern-beethoven-string-quartets-quartet07,kern-beethoven-string-quartets-quartet07--quartet07-4,kern/beethoven-string-quartets,kern,ok,,4,4,0.0,5177,451,1.2
kern-beethoven-string-quartets-quartet08,kern-beethoven-string-quartets-quartet08--quartet08-1,kern/beethoven-string-quartets,kern,ok,,4,4,0.0,4824,758,1.1
kern-beethoven-string-quartets-quartet08,kern-beethoven-string-quartets-quartet08--quartet08-2,kern/beethoven-string-quartets,kern,ok,,4,4,0.0,2759,332,0.7
kern-beethoven-string-quartets-quartet08,kern-beethoven-string-quartets-quartet08--quartet08-3,kern/beethoven-string-quartets,kern,ok,,4,4,0.0,1539,505,0.5
kern-beethoven-string-quartets-quartet08,kern-beethoven-string-quartets-quartet08--quartet08-4,kern/beethoven-string-quartets,kern,ok,,4,4,0.0,4753,1898,1.6
kern-beethoven-string-quartets-quartet09,kern-beethoven-string-quartets-quartet09--quartet09-1,kern/beethoven-string-quartets,kern,ok,,4,4,0.0,4128,875,1.2
kern-beethoven-string-quartets-quartet09,kern-beethoven-string-quartets-quartet09--quartet09-2,kern/beethoven-string-quartets,kern,ok,,4,4,0.0,2993,637,0.8
kern-beethoven-string-quartets-quartet09,kern-beethoven-string-quartets-quartet09--quartet09-3,kern/beethoven-string-quartets,kern,ok,,4,4,0.0,1605,208,0.3
kern-beethoven-string-quartets-quartet09,kern-beethoven-string-quartets-quartet09--quartet09-4,kern/beethoven-string-quartets,kern,ok,,4,4,0.0,6556,975,1.8
kern-beethoven-string-quartets-quartet10,kern-beethoven-string-quartets-quartet10--quartet10-1,kern/beethoven-string-quartets,kern,ok,,4,4,0.0,4613,622,1.1
kern-beethoven-string-quartets-quartet10,kern-beethoven-string-quartets-quartet10--quartet10-2,kern/beethoven-string-quartets,kern,ok,,4,4,0.0,2345,326,0.7
kern-beethoven-string-quartets-quartet10,kern-beethoven-string-quartets-quartet10--quartet10-3,kern/beethoven-string-quartets,kern,ok,,4,4,0.0,4693,833,1.6
kern-beethoven-string-quartets-quartet10,kern-beethoven-string-quartets-quartet10--quartet10-4,kern/beethoven-string-quartets,kern,ok,,4,4,0.0,2818,367,0.8
kern-beethoven-string-quartets-quartet11,kern-beethoven-string-quartets-quartet11--quartet11-1,kern/beethoven-string-quartets,kern,ok,,4,4,0.0,3182,297,0.7
kern-beethoven-string-quartets-quartet11,kern-beethoven-string-quartets-quartet11--quartet11-2,kern/beethoven-string-quartets,kern,ok,,4,4,0.0,2101,415,0.5
kern-beethoven-string-quartets-quartet11,kern-beethoven-string-quartets-quartet11--quartet11-3,kern/beethoven-string-quartets,kern,ok,,4,4,0.0,2272,908,0.6
kern-beethoven-string-quartets-quartet11,kern-beethoven-string-quartets-quartet11--quartet11-4,kern/beethoven-string-quartets,kern,ok,,4,4,0.0,3530,567,0.6
kern-beethoven-string-quartets-quartet13,kern-beethoven-string-quartets-quartet13--quartet13-1,kern/beethoven-string-quartets,kern,ok,,4,4,0.0,5395,642,0.9
kern-beethoven-string-quartets-quartet13,kern-beethoven-string-quartets-quartet13--quartet13-2,kern/beethoven-string-quartets,kern,ok,,4,4,0.0,1384,425,0.3
kern-beethoven-string-quartets-quartet13,kern-beethoven-string-quartets-quartet13--quartet13-3,kern/beethoven-string-quartets,kern,ok,,4,4,0.0,3571,416,0.6
kern-beethoven-string-quartets-quartet13,kern-beethoven-string-quartets-quartet13--quartet13-4,kern/beethoven-string-quartets,kern,ok,,4,4,0.0,1751,178,0.3
kern-beethoven-string-quartets-quartet13,kern-beethoven-string-quartets-quartet13--quartet13-5,kern/beethoven-string-quartets,kern,ok,,4,4,0.0,1145,81,0.2
kern-beethoven-string-quartets-quartet13,kern-beethoven-string-quartets-quartet13--quartet13-6,kern/beethoven-string-quartets,kern,ok,,4,4,0.0,6881,551,1.9
kern-beethoven-string-quartets-quartet14,kern-beethoven-string-quartets-quartet14--quartet14-1,kern/beethoven-string-quartets,kern,ok,,4,4,0.0,1394,122,0.2
kern-beethoven-string-quartets-quartet14,kern-beethoven-string-quartets-quartet14--quartet14-2,kern/beethoven-string-quartets,kern,ok,,4,4,0.0,2095,509,0.4
kern-beethoven-string-quartets-quartet14,kern-beethoven-string-quartets-quartet14--quartet14-3,kern/beethoven-string-quartets,kern,ok,,4,4,0.0,166,68,0.0
kern-beethoven-string-quartets-quartet14,kern-beethoven-string-quartets-quartet14--quartet14-4,kern/beethoven-string-quartets,kern,ok,,4,4,0.0,5249,1228,1.2
kern-beethoven-string-quartets-quartet14,kern-beethoven-string-quartets-quartet14--quartet14-5,kern/beethoven-string-quartets,kern,ok,,4,4,0.0,4989,1205,1.5
kern-beethoven-string-quartets-quartet14,kern-beethoven-string-quartets-quartet14--quartet14-6,kern/beethoven-string-quartets,kern,ok,,4,4,0.0,278,29,0.0
kern-beethoven-string-quartets-quartet14,kern-beethoven-string-quartets-quartet14--quartet14-7,kern/beethoven-string-quartets,kern,ok,,4,4,0.0,4932,1488,1.5
kern-beethoven-string-quartets-quartet16,kern-beethoven-string-quartets-quartet16--quartet16-1,kern/beethoven-string-quartets,kern,ok,,4,4,0.0,3378,530,0.8
kern-beethoven-string-quartets-quartet16,kern-beethoven-string-quartets-quartet16--quartet16-2,kern/beethoven-string-quartets,kern,ok,,4,4,0.0,2943,309,0.5
kern-beethoven-string-quartets-quartet16,kern-beethoven-string-quartets-quartet16--quartet16-3,kern/beethoven-string-quartets,kern,ok,,4,4,0.0,1001,177,0.2
kern-beethoven-string-quartets-quartet16,kern-beethoven-string-quartets-quartet16--quartet16-4,kern/beethoven-string-quartets,kern,ok,,4,4,0.0,3049,941,0.7
kern-chopin-mazurkas-mazurka-50,kern-chopin-mazurkas-mazurka-50--mazurka-50,kern/chopin-mazurkas,kern,ok,,2,2,0.0,882,92,0.2
kern-chopin-mazurkas-mazurka-51,kern-chopin-mazurkas-mazurka-51--mazurka-51,kern/chopin-mazurkas,kern,ok,,2,2,0.0,978,89,0.2
kern-chopin-mazurkas-mazurka-52,kern-chopin-mazurkas-mazurka-52--mazurka-52,kern/chopin-mazurkas,kern,ok,,2,2,0.0,1075,46,0.2
kern-chopin-mazurkas-op17,kern-chopin-mazurkas-op17--mazurka17-1,kern/chopin-mazurkas,kern,ok,,2,2,0.0,470,57,0.2
kern-chopin-mazurkas-op17,kern-chopin-mazurkas-op17--mazurka17-2,kern/chopin-mazurkas,kern,ok,,2,2,0.0,559,48,0.1
kern-chopin-mazurkas-op17,kern-chopin-mazurkas-op17--mazurka17-3,kern/chopin-mazurkas,kern,ok,,2,2,0.0,656,76,0.2
kern-chopin-mazurkas-op17,kern-chopin-mazurkas-op17--mazurka17-4,kern/chopin-mazurkas,kern,ok,,2,2,0.0,1000,91,0.2
kern-chopin-mazurkas-op24,kern-chopin-mazurkas-op24--mazurka24-1,kern/chopin-mazurkas,kern,ok,,2,2,0.0,462,57,0.1
kern-chopin-mazurkas-op24,kern-chopin-mazurkas-op24--mazurka24-2,kern/chopin-mazurkas,kern,ok,,2,2,0.0,888,18,0.2
kern-chopin-mazurkas-op24,kern-chopin-mazurkas-op24--mazurka24-3,kern/chopin-mazurkas,kern,ok,,2,2,0.0,327,49,0.1
kern-chopin-mazurkas-op24,kern-chopin-mazurkas-op24--mazurka24-4,kern/chopin-mazurkas,kern,ok,,2,2,0.0,1166,86,0.3
kern-chopin-mazurkas-op30,kern-chopin-mazurkas-op30--mazurka30-1,kern/chopin-mazurkas,kern,ok,,2,2,0.0,458,68,0.1
kern-chopin-mazurkas-op30,kern-chopin-mazurkas-op30--mazurka30-2,kern/chopin-mazurkas,kern,ok,,2,2,0.0,557,27,0.1
kern-chopin-mazurkas-op30,kern-chopin-mazurkas-op30--mazurka30-3,kern/chopin-mazurkas,kern,ok,,2,2,0.0,620,124,0.3
kern-chopin-mazurkas-op30,kern-chopin-mazurkas-op30--mazurka30-4,kern/chopin-mazurkas,kern,ok,,2,2,0.0,1075,196,0.3
kern-chopin-mazurkas-op33,kern-chopin-mazurkas-op33--mazurka33-1,kern/chopin-mazurkas,kern,ok,,2,2,0.0,328,71,0.1
kern-chopin-mazurkas-op33,kern-chopin-mazurkas-op33--mazurka33-2,kern/chopin-mazurkas,kern,ok,,2,2,0.0,1291,113,0.3
kern-chopin-mazurkas-op33,kern-chopin-mazurkas-op33--mazurka33-3,kern/chopin-mazurkas,kern,ok,,2,2,0.0,383,51,0.1
kern-chopin-mazurkas-op33,kern-chopin-mazurkas-op33--mazurka33-4,kern/chopin-mazurkas,kern,ok,,2,2,0.0,1384,157,0.3
kern-chopin-mazurkas-op41,kern-chopin-mazurkas-op41--mazurka41-1,kern/chopin-mazurkas,kern,ok,,2,2,0.0,1155,130,0.3
kern-chopin-mazurkas-op41,kern-chopin-mazurkas-op41--mazurka41-2,kern/chopin-mazurkas,kern,ok,,2,2,0.0,442,36,0.1
kern-chopin-mazurkas-op41,kern-chopin-mazurkas-op41--mazurka41-3,kern/chopin-mazurkas,kern,ok,,2,2,0.0,672,36,0.1
kern-chopin-mazurkas-op41,kern-chopin-mazurkas-op41--mazurka41-4,kern/chopin-mazurkas,kern,ok,,2,2,0.0,614,23,0.1
kern-chopin-mazurkas-op50,kern-chopin-mazurkas-op50--mazurka50-1,kern/chopin-mazurkas,kern,ok,,2,2,0.0,902,109,0.2
kern-chopin-mazurkas-op50,kern-chopin-mazurkas-op50--mazurka50-2,kern/chopin-mazurkas,kern,ok,,2,2,0.0,748,85,0.1
kern-chopin-mazurkas-op50,kern-chopin-mazurkas-op50--mazurka50-3,kern/chopin-mazurkas,kern,ok,,2,2,0.0,1468,173,0.4
kern-chopin-mazurkas-op56,kern-chopin-mazurkas-op56--mazurka56-1,kern/chopin-mazurkas,kern,ok,,2,2,0.0,1706,276,0.4
kern-chopin-mazurkas-op56,kern-chopin-mazurkas-op56--mazurka56-2,kern/chopin-mazurkas,kern,ok,,2,2,0.0,661,57,0.1
kern-chopin-mazurkas-op56,kern-chopin-mazurkas-op56--mazurka56-3,kern/chopin-mazurkas,kern,ok,,2,2,0.0,1735,227,0.5
kern-chopin-mazurkas-op59,kern-chopin-mazurkas-op59--mazurka59-1,kern/chopin-mazurkas,kern,ok,,2,2,0.0,935,71,0.2
kern-chopin-mazurkas-op59,kern-chopin-mazurkas-op59--mazurka59-2,kern/chopin-mazurkas,kern,ok,,2,2,0.0,803,82,0.1
kern-chopin-mazurkas-op59,kern-chopin-mazurkas-op59--mazurka59-3,kern/chopin-mazurkas,kern,ok,,2,2,0.0,1373,136,0.7
kern-chopin-mazurkas-op6,kern-chopin-mazurkas-op6--mazurka06-1,kern/chopin-mazurkas,kern,ok,,2,2,0.0,731,73,0.2
kern-chopin-mazurkas-op6,kern-chopin-mazurkas-op6--mazurka06-2,kern/chopin-mazurkas,kern,ok,,2,2,0.0,569,42,0.1
kern-chopin-mazurkas-op6,kern-chopin-mazurkas-op6--mazurka06-3,kern/chopin-mazurkas,kern,ok,,2,2,0.0,631,67,0.2
kern-chopin-mazurkas-op6,kern-chopin-mazurkas-op6--mazurka06-4,kern/chopin-mazurkas,kern,ok,,2,2,0.0,237,15,0.0
kern-chopin-mazurkas-op63,kern-chopin-mazurkas-op63--mazurka63-1,kern/chopin-mazurkas,kern,ok,,2,2,0.0,752,155,0.1
kern-chopin-mazurkas-op63,kern-chopin-mazurkas-op63--mazurka63-2,kern/chopin-mazurkas,kern,ok,,2,2,0.0,408,49,0.1
kern-chopin-mazurkas-op63,kern-chopin-mazurkas-op63--mazurka63-3,kern/chopin-mazurkas,kern,ok,,2,2,0.0,583,50,0.1
kern-chopin-mazurkas-op67,kern-chopin-mazurkas-op67--mazurka67-1,kern/chopin-mazurkas,kern,ok,,2,2,0.0,546,58,0.1
kern-chopin-mazurkas-op67,kern-chopin-mazurkas-op67--mazurka67-2,kern/chopin-mazurkas,kern,ok,,2,2,0.0,424,26,0.1
kern-chopin-mazurkas-op67,kern-chopin-mazurkas-op67--mazurka67-3,kern/chopin-mazurkas,kern,ok,,2,2,0.0,398,64,0.1
kern-chopin-mazurkas-op67,kern-chopin-mazurkas-op67--mazurka67-4,kern/chopin-mazurkas,kern,ok,,2,2,0.0,555,58,0.1
kern-chopin-mazurkas-op68,kern-chopin-mazurkas-op68--mazurka68-1,kern/chopin-mazurkas,kern,ok,,2,2,0.0,619,63,0.1
kern-chopin-mazurkas-op68,kern-chopin-mazurkas-op68--mazurka68-2,kern/chopin-mazurkas,kern,ok,,2,2,0.0,516,42,0.2
kern-chopin-mazurkas-op68,kern-chopin-mazurkas-op68--mazurka68-3,kern/chopin-mazurkas,kern,ok,,2,2,0.0,461,7,0.1
kern-chopin-mazurkas-op68,kern-chopin-mazurkas-op68--mazurka68-4,kern/chopin-mazurkas,kern,ok,,2,2,0.0,331,31,0.1
kern-chopin-mazurkas-op7,kern-chopin-mazurkas-op7--mazurka07-1,kern/chopin-mazurkas,kern,ok,,2,2,0.0,500,65,0.1
kern-chopin-mazurkas-op7,kern-chopin-mazurkas-op7--mazurka07-2,kern/chopin-mazurkas,kern,ok,,2,2,0.0,412,54,0.1
kern-chopin-mazurkas-op7,kern-chopin-mazurkas-op7--mazurka07-3,kern/chopin-mazurkas,kern,ok,,2,2,0.0,733,99,0.1
kern-chopin-mazurkas-op7,kern-chopin-mazurkas-op7--mazurka07-4,kern/chopin-mazurkas,kern,ok,,2,2,0.0,388,22,0.1
kern-chopin-mazurkas-op7,kern-chopin-mazurkas-op7--mazurka07-5,kern/chopin-mazurkas,kern,ok,,2,2,0.0,152,4,0.1
